Time, Low, High, Open, Close, Volume
2015-04-27,206.35250000000002,206.35250000000002,206.35250000000002,206.35250000000002,0.03989
2015-04-28,206.9157142857143,206.9157142857143,206.9157142857143,206.9157142857143,0.08692857142857144
2015-04-29,203.58974226804122,203.6169587628866,203.60427835051544,203.60206185567014,0.37784515463917545
2015-04-30,208.28449101796417,208.3122155688624,208.30257485029952,208.29305389221568,0.22037233323353284
2015-05-01,210.08441558441555,210.08506493506493,210.08506493506493,210.08441558441555,0.19424844155844148
2015-05-02,210.2610447761194,210.26641791044773,210.26641791044773,210.2610447761194,0.110595037761194
2015-05-03,214.43840000000014,214.44060000000016,214.43840000000014,214.44060000000016,0.24583174240000022
2015-05-04,215.90496969696983,215.91593939393957,215.91303030303044,215.90884848484865,0.21867667272727256
2015-05-05,215.66317948717952,215.83389743589748,215.71794871794876,215.77912820512825,0.5700835897435897
2015-05-06,213.20419161676637,213.27233532934125,213.2127544910179,213.26377245508976,0.46546594353293386
2015-05-07,205.78594444444428,205.8333333333332,205.79366666666655,205.82416666666649,0.3662543333333332
2015-05-08,214.1441610738256,214.22818791946315,214.20469798657726,214.1676510067115,0.5870988048993294
2015-05-09,216.26079646017706,216.28141592920363,216.26230088495586,216.27991150442483,0.2928747787610621
2015-05-10,215.99411764705886,215.9962352941177,215.99411764705886,215.9962352941177,0.21939285117647056
2015-05-11,217.13439189189194,217.13932432432438,217.1367567567568,217.13695945945952,0.39104923648648643
2015-05-12,215.90999999999994,215.9176543209876,215.91327160493822,215.9139506172839,0.2208823456790121
2015-05-13,215.13176923076912,215.13792307692296,215.13584615384607,215.1337692307691,0.19736011692307698
2015-05-14,208.16553191489353,208.1759574468084,208.17517730496445,208.16631205673752,0.30068008581560307
2015-05-15,208.27059405940588,208.27158415841578,208.27089108910886,208.2712871287128,0.3691512871287131
2015-05-16,208.3552083333333,208.36249999999998,208.3552083333333,208.36249999999998,0.34287
2015-05-17,208.21615384615387,208.21615384615387,208.21615384615387,208.21615384615387,0.6942878846153844
2015-05-18,208.35136363636377,208.3613636363638,208.35772727272743,208.35500000000013,0.48770189393939395
2015-05-19,208.9994690265488,209.0086725663718,208.99964601769923,209.0084955752214,0.3721632743362832
2015-05-20,210.73734375,210.74656250000004,210.74546875000001,210.7384375,0.43881445312499995
2015-05-21,211.84700854700856,211.85641025641027,211.85529914529917,211.84863247863248,0.26962119658119643
2015-05-22,213.7732592592592,213.82037037037034,213.80222222222218,213.78881481481474,0.43002369703703697
2015-05-23,217.56938144329894,217.58845360824736,217.58783505154636,217.56999999999994,0.330049206185567
