Time,Low,High,Open,Close,Volume,MinValue,MaxValue
1511263080,7066.98,7071.65,7066.99,7071.65,0.8799433700000002,2.0,0.0
1511263140,7071.64,7076.07,7071.65,7076.07,1.32396195,2.0,0.0
1511263200,7072.25,7079.99,7075.7,7079.72,0.8613748300000001,0.0,2.0
1511263260,7072.73,7079.99,7079.98,7072.73,0.5412620000000001,6.0,0.0
1511263320,7072.73,7081.46,7072.73,7081.46,1.03624795,0.0,2.0
1511263380,7080.05,7080.12,7080.06,7080.12,0.53201257,4.0,0.0
1511263440,7080.06,7081.57,7080.11,7081.57,0.8988688800000001,0.0,4.0
1511263500,7080.06,7081.57,7081.57,7080.12,0.17219039000000005,8.0,0.0
1511263560,7080.14,7082.0,7080.14,7081.54,0.6818172500000002,2.0,0.0
1511263620,7081.45,7081.99,7081.99,7081.99,1.36778129,2.0,0.0
1511263680,7081.51,7082.0,7081.99,7082.0,2.13253385,2.0,8.0
1511263740,7081.99,7082.0,7082.0,7082.0,0.4400000000000001,4.0,6.0
1511263800,7081.99,7082.0,7081.99,7082.0,0.23711303,6.0,4.0
1511263860,7082.0,7082.0,7082.0,7082.0,1.94957868,8.0,2.0
1511263920,7082.0,7082.0,7082.0,7082.0,1.5804776300000003,10.0,0.0
1511263980,7082.0,7085.58,7082.0,7085.58,1.82684097,2.0,2.0
1511264040,7085.57,7085.58,7085.58,7085.58,0.3399521600000001,4.0,0.0
1511264100,7085.57,7090.01,7085.57,7090.01,0.4994122000000001,2.0,0.0
1511264160,7090.01,7092.0,7090.01,7092.0,1.14039328,2.0,0.0
1511264220,7092.0,7094.0,7092.0,7094.0,1.1887196400000004,2.0,0.0
1511264280,7095.0,7095.79,7095.0,7095.79,0.75680391,2.0,0.0
1511264340,7097.97,7098.95,7097.97,7098.95,0.91670654,2.0,4.0
1511264400,7098.95,7098.95,7098.95,7098.95,0.8300418300000001,4.0,2.0
1511264460,7098.94,7098.95,7098.94,7098.95,1.47875931,6.0,0.0
1511264520,7098.95,7099.99,7098.95,7099.99,2.07759682,2.0,4.0
1511264580,7099.98,7099.99,7099.99,7099.99,0.49497694,4.0,2.0
1511264640,7099.99,7100.0,7099.99,7099.99,1.44839839,6.0,0.0
1511264700,7099.99,7100.0,7100.0,7100.0,1.5021957700000002,2.0,42.0
1511264760,7099.99,7100.0,7099.99,7100.0,1.14848274,4.0,40.0
1511264820,7099.99,7100.0,7100.0,7100.0,0.18329948,2.0,38.0
1511264880,7099.99,7100.0,7100.0,7100.0,0.57335999,0.0,36.0
1511264940,7099.99,7100.0,7099.99,7099.99,0.4855642100000001,4.0,0.0
1511265000,7099.99,7100.0,7099.99,7100.0,0.38325885,0.0,32.0
1511265060,7099.99,7100.0,7099.99,7099.99,2.48395987,0.0,2.0
1511265120,7099.01,7100.0,7100.0,7099.08,3.23403034,0.0,2.0
1511265180,7095.02,7099.99,7099.12,7095.02,1.43517493,0.0,2.0
1511265240,7092.39,7095.03,7095.02,7092.39,0.31607842,6.0,0.0
1511265300,7092.49,7097.14,7097.14,7093.27,0.6400000000000001,0.0,4.0
1511265360,7093.23,7096.57,7096.57,7093.24,0.34937791999999995,2.0,2.0
1511265420,7093.23,7093.24,7093.24,7093.24,1.0081312700000002,0.0,4.0
1511265480,7090.01,7093.24,7093.24,7090.02,0.5919095000000001,0.0,2.0
1511265540,7090.01,7090.02,7090.02,7090.01,0.39929474,50.0,0.0
1511265600,7090.01,7095.0,7090.02,7095.0,0.5951414500000001,2.0,0.0
1511265660,7095.0,7099.99,7095.0,7099.99,0.96455425,2.0,2.0
1511265720,7099.98,7100.0,7099.98,7099.99,1.1875324500000002,4.0,0.0
1511265780,7099.99,7100.0,7099.99,7100.0,0.7500000000000001,2.0,6.0
1511265840,7099.99,7100.0,7100.0,7100.0,0.7300182700000001,4.0,4.0
1511265900,7100.0,7100.0,7100.0,7100.0,0.14522531,6.0,2.0
1511265960,7099.99,7100.0,7099.99,7100.0,0.55,8.0,0.0
1511266020,7100.0,7113.92,7100.0,7113.91,0.98669163,2.0,0.0
1511266080,7113.92,7113.92,7113.92,7113.92,2.55579796,2.0,6.0
1511266140,7113.92,7113.92,7113.92,7113.92,0.92747114,4.0,4.0
1511266200,7113.91,7113.92,7113.92,7113.92,0.8800140200000001,6.0,2.0
1511266260,7113.91,7113.92,7113.91,7113.92,0.6529120399999999,8.0,0.0
1511266320,7113.91,7119.0,7113.91,7118.99,0.71395166,2.0,0.0
1511266380,7118.99,7119.01,7119.0,7119.01,1.92165868,0.0,8.0
1511266440,7117.61,7119.67,7119.01,7117.61,1.6209395999999998,2.0,0.0
1511266500,7117.6,7119.38,7117.6,7117.96,0.5782028,0.0,4.0
1511266560,7114.68,7118.97,7118.83,7114.69,0.50834231,10.0,2.0
1511266620,7114.68,7114.69,7114.68,7114.69,0.94924077,12.0,0.0
1511266680,7114.69,7120.0,7114.69,7119.91,0.39570668,2.0,0.0
1511266740,7119.38,7119.99,7119.64,7119.99,0.28293579,2.0,0.0
1511266800,7119.99,7120.36,7119.99,7120.36,0.3539793600000001,0.0,2.0
1511266860,7119.99,7120.4,7120.35,7119.99,0.8739909700000001,6.0,0.0
1511266920,7120.0,7120.4,7120.4,7120.39,0.55249652,2.0,0.0
1511266980,7120.39,7121.0,7120.4,7121.0,1.4556281300000002,2.0,0.0
1511267040,7121.0,7122.0,7121.0,7122.0,1.94436312,2.0,26.0
1511267100,7121.99,7122.0,7122.0,7122.0,1.1630821000000002,0.0,24.0
1511267160,7121.99,7122.0,7122.0,7121.99,0.248166,6.0,0.0
1511267220,7121.99,7122.0,7122.0,7122.0,0.6302000000000001,2.0,20.0
1511267280,7121.99,7122.0,7121.99,7122.0,0.7260767600000001,0.0,18.0
1511267340,7121.99,7122.0,7122.0,7121.99,1.25483238,12.0,0.0
1511267400,7121.99,7122.0,7122.0,7122.0,1.4556000000000002,2.0,14.0
1511267460,7122.0,7122.0,7122.0,7122.0,0.66286852,4.0,12.0
1511267520,7121.99,7122.0,7122.0,7122.0,0.51100142,6.0,10.0
1511267580,7121.99,7122.0,7122.0,7122.0,1.0713326,8.0,8.0
1511267640,7121.99,7122.0,7122.0,7122.0,0.21884686,10.0,6.0
1511267700,7121.99,7122.0,7122.0,7122.0,0.45471478,12.0,4.0
1511267760,7122.0,7122.0,7122.0,7122.0,0.36623065,14.0,2.0
1511267820,7121.99,7122.0,7122.0,7122.0,0.44103092,16.0,0.0
1511267880,7121.99,7122.02,7122.0,7122.02,0.24972007,2.0,0.0
1511267940,7122.02,7123.74,7122.02,7123.72,0.50072428,2.0,0.0
1511268000,7124.0,7124.99,7124.0,7124.99,0.43716018,0.0,2.0
1511268060,7122.26,7125.0,7124.99,7124.98,0.5259697200000001,4.0,0.0
1511268120,7124.34,7126.95,7125.0,7126.29,0.8932806200000003,2.0,0.0
1511268180,7126.44,7127.0,7126.96,7126.99,0.31048062,0.0,240.0
1511268240,7126.44,7126.99,7126.99,7126.44,0.5103511000000001,0.0,2.0
1511268300,7126.41,7126.41,7126.41,7126.41,0.35,2.0,0.0
1511268360,7126.4,7126.88,7126.41,7126.51,1.1922172700000004,0.0,6.0
1511268420,7126.4,7126.41,7126.41,7126.4,0.3902305300000001,2.0,0.0
1511268480,7126.4,7126.41,7126.41,7126.41,0.28792167,0.0,4.0
1511268540,7125.0,7126.4,7126.4,7125.01,1.30672963,8.0,2.0
1511268600,7125.0,7125.01,7125.0,7125.01,0.35993889,6.0,4.0
1511268660,7125.0,7125.01,7125.01,7125.01,0.5092587300000001,4.0,6.0
1511268720,7125.0,7125.01,7125.01,7125.01,0.55639416,2.0,8.0
1511268780,7125.0,7125.01,7125.01,7125.01,0.7747031600000001,0.0,10.0
1511268840,7124.91,7125.01,7125.01,7124.91,0.7368716900000001,0.0,2.0
1511268900,7122.0,7124.91,7124.91,7122.0,0.4799973599999999,2.0,2.0
1511268960,7122.0,7122.0,7122.0,7122.0,0.06348636,0.0,4.0
1511269020,7117.44,7122.0,7122.0,7117.65,0.44665446,0.0,2.0
1511269080,7102.75,7117.64,7117.64,7110.05,0.26911855,0.0,2.0
1511269140,7095.97,7108.16,7103.37,7095.97,1.12492157,0.0,2.0
1511269200,7095.96,7095.97,7095.97,7095.96,0.3450249,120.0,2.0
1511269260,7095.96,7095.97,7095.97,7095.96,0.7177056000000002,122.0,0.0
1511269320,7095.96,7095.97,7095.97,7095.97,0.60041425,2.0,4.0
1511269380,7095.96,7095.97,7095.97,7095.97,1.22628787,4.0,2.0
1511269440,7095.96,7095.97,7095.97,7095.97,1.32553189,6.0,0.0
1511269500,7095.97,7103.07,7095.97,7103.07,0.91372808,2.0,2.0
1511269560,7103.06,7103.07,7103.07,7103.07,2.8254388699999984,4.0,0.0
1511269620,7103.06,7106.77,7103.07,7106.77,0.88112612,2.0,8.0
1511269680,7106.76,7106.77,7106.77,7106.77,0.3948497100000001,2.0,6.0
1511269740,7106.76,7106.77,7106.76,7106.77,1.379,0.0,4.0
1511269800,7097.29,7106.76,7106.76,7097.3,0.74588787,12.0,0.0
1511269860,7097.3,7109.9,7097.3,7098.91,0.8582499100000003,2.0,0.0
1511269920,7099.39,7108.98,7108.98,7107.98,0.33940918000000003,0.0,10.0
1511269980,7107.92,7107.93,7107.93,7107.93,0.3772314000000001,4.0,2.0
1511270040,7107.92,7107.93,7107.93,7107.93,0.67,4.0,4.0
1511270100,7107.92,7107.93,7107.92,7107.93,0.4137554800000001,2.0,4.0
1511270160,7107.93,7107.93,7107.93,7107.93,0.22000000000000008,0.0,2.0
1511270220,7107.92,7107.93,7107.93,7107.92,0.5594481900000001,12.0,0.0
1511270280,7107.92,7110.0,7107.93,7110.0,0.67411084,0.0,10.0
1511270400,7108.01,7110.0,7110.0,7108.01,0.14,4.0,2.0
1511270460,7108.0,7108.01,7108.01,7108.01,0.7356134200000001,6.0,4.0
1511270520,7108.0,7108.01,7108.01,7108.01,0.53328211,8.0,4.0
1511270580,7108.01,7108.01,7108.01,7108.01,0.20314095,10.0,2.0
1511270640,7108.0,7108.01,7108.0,7108.01,0.5428536500000001,12.0,0.0
1511270700,7109.6,7114.98,7109.83,7114.98,0.5006424500000001,2.0,0.0
1511270760,7114.98,7115.0,7114.99,7115.0,0.18909181,2.0,0.0
1511270820,7114.99,7119.45,7114.99,7116.69,1.38297944,2.0,0.0
1511270880,7118.64,7119.45,7118.64,7119.45,0.8900433199999999,2.0,0.0
1511270940,7119.44,7122.09,7119.45,7121.8,1.42295015,2.0,0.0
1511271000,7122.01,7122.08,7122.08,7122.04,2.128011690000001,0.0,70.0
1511271060,7115.24,7122.05,7122.05,7120.61,2.20489961,0.0,2.0
1511271120,7120.0,7120.59,7120.59,7120.56,0.4,6.0,0.0
1511271180,7120.56,7120.57,7120.56,7120.57,0.72496784,2.0,4.0
1511271240,7120.56,7120.57,7120.57,7120.57,0.08,2.0,6.0
1511271300,7120.56,7120.57,7120.57,7120.57,0.68096025,0.0,8.0
1511271360,7108.93,7120.57,7120.57,7108.93,0.60098213,0.0,2.0
1511271420,7104.7,7108.01,7108.01,7104.7,2.77151935,0.0,2.0
1511271480,7103.01,7103.48,7103.48,7103.01,0.5214683900000001,46.0,0.0
1511271540,7103.0,7116.98,7103.03,7113.58,0.56768047,0.0,2.0
1511271600,7107.31,7112.76,7112.76,7107.99,0.34,4.0,0.0
1511271660,7115.81,7115.89,7115.81,7115.89,0.02,0.0,12.0
1511271720,7108.65,7115.38,7115.38,7108.65,0.21927052,2.0,2.0
1511271780,7108.64,7108.65,7108.64,7108.65,1.02783448,0.0,4.0
1511271840,7108.58,7108.65,7108.65,7108.58,0.11194263999999997,0.0,2.0
1511271900,7108.0,7108.64,7108.31,7108.02,0.31499716,0.0,2.0
1511271960,7108.01,7108.02,7108.02,7108.01,0.24435503,12.0,0.0
1511272020,7108.01,7108.02,7108.02,7108.02,0.7382347200000001,2.0,6.0
1511272080,7108.01,7108.02,7108.02,7108.02,0.4175,4.0,8.0
1511272140,7108.02,7108.02,7108.02,7108.02,0.18741025,6.0,10.0
1511272200,7108.01,7108.02,7108.02,7108.02,1.39,8.0,12.0
1511272260,7108.01,7108.02,7108.02,7108.02,0.5279395400000001,6.0,14.0
1511272320,7108.02,7108.02,7108.02,7108.02,0.38712958,4.0,16.0
1511272380,7108.01,7108.02,7108.01,7108.02,0.14297698999999994,2.0,18.0
1511272440,7108.02,7108.02,7108.02,7108.02,0.29812684,0.0,20.0
1511272500,7105.01,7108.02,7108.02,7105.01,1.51936467,0.0,2.0
1511272560,7104.0,7105.0,7105.0,7104.57,1.29312847,0.0,2.0
1511272620,7104.28,7104.56,7104.56,7104.56,0.33004071,0.0,2.0
1511272680,7104.33,7104.43,7104.43,7104.33,0.29702031,0.0,2.0
1511272740,7103.9,7104.26,7104.26,7103.9,0.6715533499999999,0.0,2.0
1511272800,7103.0,7103.01,7103.0,7103.01,0.7100000000000001,2.0,2.0
1511272860,7103.0,7103.01,7103.01,7103.01,0.23000000000000004,0.0,4.0
1511272920,7103.0,7103.01,7103.0,7103.0,1.21299644,100.0,0.0
1511272980,7103.0,7103.01,7103.01,7103.01,0.48329372,2.0,4.0
1511273040,7103.01,7103.01,7103.01,7103.01,0.28370984,4.0,2.0
1511273100,7103.0,7103.01,7103.01,7103.01,0.50775326,6.0,0.0
1511273160,7103.0,7103.1,7103.01,7103.1,0.4786164700000001,2.0,12.0
1511273220,7103.1,7103.1,7103.1,7103.1,0.44476106,4.0,10.0
1511273280,7103.1,7103.1,7103.1,7103.1,0.49086504,6.0,8.0
1511273340,7103.09,7103.1,7103.09,7103.1,0.31068528,8.0,6.0
1511273400,7103.09,7103.1,7103.09,7103.1,0.77824318,10.0,4.0
1511273460,7103.1,7103.1,7103.1,7103.1,0.0964,12.0,2.0
1511273520,7103.09,7103.1,7103.09,7103.1,0.25837639,14.0,0.0
1511273580,7103.1,7103.49,7103.1,7103.48,0.49,2.0,16.0
1511273640,7103.47,7103.48,7103.48,7103.48,0.4429219700000001,4.0,14.0
1511273700,7103.47,7103.48,7103.47,7103.48,0.52183956,2.0,12.0
1511273760,7103.47,7103.48,7103.47,7103.48,0.23,0.0,10.0
1511273820,7103.47,7103.48,7103.48,7103.47,0.35070211999999995,10.0,0.0
1511273880,7103.48,7103.48,7103.48,7103.48,0.12799586000000002,0.0,6.0
1511273940,7103.47,7103.48,7103.48,7103.47,0.21815997,14.0,0.0
1511274000,7103.47,7103.48,7103.48,7103.48,0.9031544,2.0,2.0
1511274060,7103.47,7103.48,7103.48,7103.48,0.5933860900000001,4.0,0.0
1511274120,7103.48,7108.0,7103.48,7108.0,0.5040376900000001,2.0,0.0
1511274180,7107.99,7108.65,7108.0,7108.65,0.5475991600000001,2.0,0.0
1511274240,7108.65,7114.93,7108.65,7114.93,0.36549501,2.0,0.0
1511274300,7117.99,7118.0,7117.99,7117.99,0.77201996,2.0,0.0
1511274360,7117.99,7118.0,7118.0,7118.0,0.8,2.0,20.0
1511274420,7117.99,7118.0,7117.99,7118.0,0.18602383,4.0,18.0
1511274480,7117.99,7118.0,7118.0,7118.0,0.21337126,4.0,16.0
1511274540,7117.99,7118.0,7118.0,7118.0,0.19,2.0,14.0
1511274600,7117.99,7118.0,7118.0,7118.0,1.3946790300000005,0.0,12.0
1511274660,7117.42,7118.0,7118.0,7117.42,0.416388,0.0,2.0
1511274720,7115.01,7115.02,7115.02,7115.01,0.7564675000000001,0.0,2.0
1511274780,7114.01,7115.01,7115.0,7114.01,0.3494800000000001,0.0,2.0
1511274840,7110.0,7114.01,7114.0,7110.01,0.8493685099999999,22.0,2.0
1511274900,7110.0,7110.01,7110.0,7110.01,0.45394221,24.0,0.0
1511274960,7110.01,7114.0,7110.01,7110.74,0.7372087900000002,2.0,0.0
1511275020,7110.09,7119.0,7110.71,7119.0,0.8518903500000001,2.0,0.0
1511275080,7113.83,7119.96,7118.98,7119.74,0.93018373,0.0,2.0
1511275140,7113.16,7120.0,7119.88,7114.2,1.4500627399999997,6.0,0.0
1511275200,7114.2,7120.0,7114.2,7120.0,0.35830919,2.0,0.0
1511275260,7119.99,7121.0,7120.0,7121.0,2.08878807,2.0,0.0
1511275320,7121.05,7122.09,7121.05,7122.09,2.0056703,2.0,0.0
1511275380,7122.08,7122.9,7122.09,7122.89,1.1037524600000008,2.0,0.0
1511275440,7122.89,7124.99,7122.9,7124.99,2.4795584199999983,2.0,0.0
1511275500,7124.98,7129.45,7124.98,7129.45,1.6682345500000002,2.0,0.0
1511275560,7129.46,7135.33,7129.46,7135.33,5.868538159999997,2.0,0.0
1511275620,7137.98,7140.0,7138.0,7140.0,2.32040878,2.0,0.0
1511275680,7139.99,7140.99,7140.0,7140.99,1.8549292000000002,2.0,14.0
1511275740,7140.98,7140.99,7140.99,7140.99,1.12482175,4.0,12.0
1511275800,7140.98,7140.99,7140.99,7140.99,0.8737476500000001,2.0,10.0
1511275860,7140.98,7140.99,7140.99,7140.99,1.0784308800000002,0.0,8.0
1511275920,7139.0,7140.99,7140.99,7139.01,1.1436185900000002,0.0,2.0
1511275980,7139.0,7139.01,7139.0,7139.0,1.4779534900000004,14.0,0.0
1511276040,7139.0,7139.01,7139.01,7139.01,1.61203382,2.0,0.0
1511276100,7139.0,7139.2,7139.01,7139.2,2.33881159,2.0,0.0
1511276160,7139.2,7149.99,7139.2,7149.99,1.8744963800000003,2.0,0.0
1511276220,7149.99,7150.0,7149.99,7150.0,1.78319304,2.0,0.0
1511276280,7149.99,7169.8,7150.0,7169.8,1.59796412,2.0,0.0
1511276340,7169.79,7179.18,7169.79,7172.01,2.1459672499999995,0.0,48.0
1511276400,7168.89,7174.0,7174.0,7169.43,0.7104417200000002,6.0,0.0
1511276460,7169.42,7170.0,7169.43,7169.94,1.64457766,2.0,0.0
1511276520,7169.94,7169.95,7169.95,7169.95,1.51389772,0.0,6.0
1511276580,7169.84,7169.95,7169.95,7169.84,0.92118102,0.0,2.0
1511276640,7151.04,7169.01,7169.01,7155.0,0.97692016,14.0,0.0
1511276700,7151.0,7162.42,7154.0,7158.98,0.54773073,0.0,4.0
1511276760,7155.0,7159.0,7156.0,7158.27,0.38754091,4.0,0.0
1511276820,7158.28,7158.98,7158.28,7158.98,0.5195443000000001,2.0,0.0
1511276880,7158.78,7158.99,7158.98,7158.99,0.6441922600000001,2.0,0.0
1511276940,7158.98,7164.0,7158.99,7164.0,1.18042182,0.0,8.0
1511277000,7161.56,7163.99,7163.93,7163.98,1.4898835600000004,0.0,2.0
1511277060,7163.24,7164.0,7163.99,7163.5,1.3583878,6.0,2.0
1511277120,7163.49,7163.5,7163.49,7163.5,0.46,8.0,0.0
1511277180,7163.49,7164.0,7163.5,7163.76,1.16085426,2.0,0.0
1511277240,7164.0,7164.76,7164.0,7164.07,1.61642868,2.0,0.0
1511277300,7164.91,7165.0,7165.0,7164.96,0.41358717,2.0,0.0
1511277360,7164.95,7165.0,7164.96,7165.0,0.7606341700000001,2.0,2.0
1511277420,7164.99,7165.0,7165.0,7165.0,0.4645101,4.0,0.0
1511277480,7164.99,7169.99,7164.99,7169.0,1.3850192200000004,2.0,10.0
1511277540,7168.27,7169.0,7169.0,7169.0,1.4257543900000005,0.0,8.0
1511277600,7168.65,7168.99,7168.99,7168.65,0.5504461300000001,6.0,0.0
1511277660,7168.65,7168.66,7168.66,7168.66,0.27521999999999996,2.0,0.0
1511277720,7168.65,7169.0,7168.66,7169.0,0.9481367,2.0,2.0
1511277780,7168.79,7169.0,7169.0,7169.0,0.7890741200000001,4.0,0.0
1511277840,7168.81,7180.0,7168.81,7180.0,0.55715953,0.0,4.0
1511277900,7179.11,7180.0,7179.11,7179.99,1.5183934000000003,4.0,0.0
1511277960,7179.99,7180.0,7179.99,7180.0,1.7825241200000002,2.0,0.0
1511278020,7179.99,7183.89,7180.0,7183.89,1.60451738,2.0,0.0
1511278080,7183.89,7190.0,7183.89,7190.0,0.84995163,2.0,0.0
1511278140,7190.0,7192.0,7190.0,7192.0,0.95463214,2.0,0.0
1511278200,7192.0,7194.77,7192.0,7194.77,0.5996141400000001,0.0,10.0
1511278260,7194.75,7194.77,7194.76,7194.76,2.40052083,4.0,0.0
1511278320,7194.76,7194.77,7194.77,7194.77,1.6085356199999998,2.0,6.0
1511278380,7194.76,7194.77,7194.77,7194.77,0.8341927800000001,4.0,4.0
1511278440,7194.76,7194.77,7194.77,7194.77,0.9941263200000002,6.0,2.0
1511278500,7194.76,7194.77,7194.77,7194.77,1.9848323100000005,8.0,0.0
1511278560,7194.76,7195.0,7194.76,7195.0,1.7442438400000002,0.0,10784.0
1511278620,7194.99,7195.0,7194.99,7194.99,0.99327624,2.0,0.0
1511278680,7194.99,7195.0,7194.99,7195.0,1.01785652,0.0,10780.0
1511278740,7194.78,7195.0,7195.0,7194.78,1.6177167400000003,0.0,2.0
1511278800,7194.77,7194.78,7194.77,7194.77,1.11037215,4.0,2.0
1511278860,7194.76,7194.77,7194.77,7194.77,0.5967054500000001,2.0,4.0
1511278920,7194.76,7194.77,7194.77,7194.77,0.47813015,0.0,6.0
1511278980,7194.76,7194.77,7194.77,7194.76,0.4501933500000001,14.0,0.0
1511279040,7194.76,7194.77,7194.77,7194.77,2.20876782,0.0,10.0
1511279100,7194.76,7194.77,7194.77,7194.76,0.8200000000000003,10.0,0.0
1511279160,7194.76,7194.77,7194.77,7194.77,1.74,0.0,14.0
1511279220,7194.76,7194.77,7194.76,7194.76,1.01,6.0,2.0
1511279280,7194.76,7194.77,7194.77,7194.76,0.23,4.0,0.0
1511279340,7194.76,7194.77,7194.77,7194.77,2.20922457,2.0,20.0
1511279400,7194.76,7194.77,7194.76,7194.77,1.6097754300000002,0.0,22.0
1511279460,7194.22,7194.77,7194.77,7194.22,0.98196512,0.0,2.0
1511279520,7191.01,7192.15,7192.15,7191.02,1.3913620299999998,0.0,2.0
1511279580,7191.01,7191.02,7191.02,7191.01,0.7795349,22.0,0.0
1511279640,7191.01,7191.02,7191.02,7191.02,1.77504057,0.0,6.0
1511279700,7191.01,7191.02,7191.02,7191.01,0.62444813,18.0,0.0
1511279760,7191.01,7191.02,7191.01,7191.02,0.65128372,2.0,10.0
1511279820,7191.01,7191.02,7191.02,7191.02,1.17091352,4.0,12.0
1511279880,7191.02,7191.02,7191.02,7191.02,0.44,6.0,14.0
1511279940,7191.01,7191.02,7191.01,7191.02,1.409875,8.0,16.0
1511280000,7191.01,7191.02,7191.02,7191.02,0.91866221,8.0,18.0
1511280060,7191.01,7191.02,7191.02,7191.02,0.22699149,6.0,20.0
1511280120,7191.01,7191.02,7191.02,7191.02,1.02264575,4.0,22.0
1511280180,7191.01,7191.02,7191.02,7191.02,0.3482503100000001,2.0,24.0
1511280240,7191.01,7191.02,7191.01,7191.02,0.95682865,0.0,26.0
1511280300,7190.1,7191.02,7191.01,7190.1,0.39391904,0.0,2.0
1511280360,7190.08,7190.1,7190.1,7190.09,0.36986116,10.0,2.0
1511280420,7190.08,7190.09,7190.09,7190.09,2.254914,8.0,4.0
1511280480,7190.08,7190.09,7190.09,7190.09,1.1891719200000002,6.0,6.0
1511280540,7190.08,7190.09,7190.09,7190.09,1.49502274,4.0,8.0
1511280600,7190.08,7190.09,7190.09,7190.09,1.2000000000000004,2.0,10.0
1511280660,7190.08,7190.09,7190.09,7190.09,0.85387334,0.0,12.0
1511280720,7190.01,7190.09,7190.08,7190.01,1.2665522200000003,2.0,2.0
1511280780,7190.0,7190.01,7190.01,7190.01,0.6495774500000001,0.0,4.0
1511280840,7190.0,7190.01,7190.0,7190.0,1.18075662,2.0,2.0
1511280900,7190.0,7190.01,7190.01,7190.0,0.90810689,0.0,4.0
1511280960,7188.0,7190.01,7190.01,7188.01,0.62434714,2.0,0.0
1511281020,7188.01,7188.02,7188.02,7188.02,1.15173178,0.0,4.0
1511281080,7185.16,7188.02,7188.02,7186.3,0.4727032199999999,0.0,2.0
1511281140,7185.5,7186.3,7186.3,7185.52,0.42382805,0.0,2.0
1511281200,7185.5,7185.51,7185.5,7185.51,0.18259277,0.0,2.0
1511281260,7184.92,7185.51,7185.51,7184.92,1.52973706,0.0,2.0
1511281320,7181.65,7186.0,7185.49,7184.9,0.5648914300000001,38.0,0.0
1511281380,7184.89,7184.99,7184.89,7184.99,1.17375556,2.0,6.0
1511281440,7184.98,7184.99,7184.99,7184.99,0.84421368,2.0,8.0
1511281500,7184.98,7184.99,7184.99,7184.99,1.00710684,0.0,10.0
1511281560,7184.98,7184.99,7184.99,7184.98,0.41,8.0,0.0
1511281620,7184.99,7184.99,7184.99,7184.99,0.43,2.0,14.0
1511281680,7184.98,7184.99,7184.99,7184.99,0.42758084,4.0,14.0
1511281740,7184.98,7184.99,7184.98,7184.99,1.1505163800000002,6.0,12.0
1511281800,7184.98,7184.99,7184.99,7184.99,0.98025313,8.0,10.0
1511281860,7184.99,7184.99,7184.99,7184.99,0.35000000000000003,10.0,8.0
1511281920,7184.99,7184.99,7184.99,7184.99,0.71439465,12.0,6.0
1511281980,7184.99,7184.99,7184.99,7184.99,1.85416201,14.0,4.0
1511282040,7184.98,7184.99,7184.99,7184.99,0.30191606000000004,14.0,2.0
1511282100,7184.98,7184.99,7184.99,7184.99,1.47756544,12.0,0.0
1511282160,7184.99,7185.0,7184.99,7185.0,0.38332456,2.0,0.0
1511282220,7185.0,7185.08,7185.0,7185.07,0.7924166100000001,2.0,0.0
1511282280,7185.07,7185.08,7185.08,7185.08,0.70131656,2.0,36.0
1511282400,7185.07,7185.08,7185.08,7185.08,1.0943448400000002,2.0,38.0
1511282460,7185.07,7185.08,7185.08,7185.08,0.3200000000000001,0.0,40.0
1511282520,7185.07,7185.08,7185.08,7185.07,0.6630216800000001,0.0,2.0
1511282580,7180.0,7185.08,7185.08,7180.0,0.6153074600000001,0.0,2.0
1511282640,7171.0,7180.0,7180.0,7171.01,1.12728318,0.0,2.0
1511282700,7167.02,7171.01,7171.01,7167.03,2.42780662,0.0,2.0
1511282760,7167.0,7167.03,7167.02,7167.0,1.82857224,0.0,2.0
1511282820,7166.01,7167.01,7167.0,7166.01,1.2926025600000002,0.0,2.0
1511282880,7165.01,7166.02,7166.02,7165.02,0.99119326,6.0,2.0
1511282940,7165.01,7165.02,7165.02,7165.02,2.52638614,4.0,4.0
1511283000,7165.01,7165.02,7165.02,7165.02,0.94,2.0,6.0
1511283060,7165.01,7165.02,7165.02,7165.02,1.6113501199999998,0.0,8.0
1511283120,7165.01,7165.02,7165.01,7165.01,2.08488291,188.0,2.0
1511283180,7165.01,7165.02,7165.02,7165.01,0.87747877,190.0,2.0
1511283240,7165.01,7165.02,7165.02,7165.01,1.0979923999999999,192.0,0.0
1511283300,7165.01,7165.02,7165.01,7165.02,0.69272869,0.0,16.0
1511283360,7165.01,7165.02,7165.02,7165.01,0.17085872,196.0,0.0
1511283420,7165.01,7165.02,7165.02,7165.02,0.3897173,2.0,12.0
1511283480,7165.01,7165.02,7165.02,7165.02,1.5318263500000002,4.0,10.0
1511283540,7165.01,7165.02,7165.01,7165.02,0.93368941,6.0,8.0
1511283600,7165.01,7165.02,7165.02,7165.02,0.9481695,8.0,6.0
1511283660,7165.01,7165.02,7165.01,7165.02,0.4769030200000001,10.0,4.0
1511283720,7165.01,7165.02,7165.02,7165.02,0.5,12.0,2.0
1511283780,7165.01,7165.02,7165.02,7165.02,0.6872442900000001,14.0,0.0
1511283840,7165.02,7165.97,7165.02,7165.93,0.47143114,2.0,0.0
1511283900,7165.92,7166.0,7165.92,7166.0,0.49691264,2.0,0.0
1511283960,7165.99,7167.0,7165.99,7167.0,1.38984897,2.0,6.0
1511284020,7166.99,7167.0,7167.0,7167.0,1.02310837,4.0,4.0
1511284080,7166.99,7167.0,7167.0,7167.0,0.45740892,6.0,2.0
