Time,Low,High,Open,Close,Volume
1514373600, 15737, 15770, 15770, 15737.01, 2.3867992
1514373540, 15770, 15806.53, 15805.54, 15770.01, 5.33554162
1514373480, 15788.18, 15800.01, 15788.18, 15800, 1.04516679
1514373420, 15774.99, 15788.18, 15774.99, 15788.17, 0.8684757100000001
1514373360, 15749.26, 15779, 15759, 15775, 6.7748304500000005
1514373300, 15740, 15749, 15740, 15749, 1.4308569899999997
1514373240, 15737, 15740, 15737.87, 15740, 4.31782762
1514373180, 15735.97, 15737.87, 15735.98, 15737.86, 4.498195919999999
1514373120, 15691.82, 15740, 15691.83, 15735.99, 3.90323185
1514373060, 15685.98, 15691.83, 15688.18, 15691.82, 1.6680794699999997
1514373000, 15688.17, 15706.99, 15706.99, 15688.18, 2.42451084
1514372940, 15703.44, 15740, 15740, 15706.98, 3.1784509099999996
1514372880, 15739.89, 15740, 15739.9, 15739.99, 5.0385459599999995
1514372820, 15744.47, 15785.99, 15785.99, 15744.47, 6.775891480000001
1514372760, 15761.96, 15785.99, 15761.96, 15761.96, 3.2759346799999998
1514372700, 15761.96, 15761.97, 15761.97, 15761.97, 0.81044433
1514372640, 15750, 15761.97, 15750.01, 15761.97, 7.28924438
1514372580, 15719, 15792.94, 15792.94, 15750.01, 4.45983005
1514372520, 15800, 15810.89, 15810.88, 15800, 4.60208983
1514372460, 15758.99, 15850, 15758.99, 15810.88, 7.956868889999998
1514372400, 15674.99, 15770.03, 15674.99, 15759, 5.302491880000001
1514372340, 15621.6, 15675, 15621.6, 15675, 6.448624540000001
1514372280, 15617.6, 15617.62, 15617.61, 15617.62, 1.38045588
1514372220, 15600, 15621.61, 15621.6, 15617.61, 1.68875137
1514372160, 15581.12, 15625, 15583, 15621.61, 3.6092803999999994
1514372100, 15580, 15601.1, 15601.1, 15595.48, 4.79017059
1514372040, 15580.35, 15609.04, 15580.35, 15605.01, 0.50000318
1514371980, 15570, 15580.35, 15570, 15580.35, 0.8651420900000001
1514371920, 15576.06, 15609.98, 15609.97, 15576.06, 4.424831340000001
1514371860, 15566.03, 15619.6, 15566.04, 15609.98, 2.75644654
1514371800, 15560.82, 15593.71, 15560.82, 15566.03, 3.0167483699999997
1514371740, 15560.82, 15621.23, 15613.85, 15560.82, 3.0344110499999997
1514371680, 15621.83, 15648.01, 15634.7, 15621.84, 5.288118359999999
1514371620, 15658, 15693.99, 15693.99, 15658, 1.3262914700000001
1514371560, 15693.99, 15695.01, 15695.01, 15693.99, 0.38501768000000003
1514371500, 15657.28, 15695.01, 15657.29, 15695, 2.93612165
1514371440, 15634.62, 15671.72, 15671.72, 15657.28, 0.36289765999999996
1514371380, 15634.69, 15681.48, 15681.48, 15671.72, 2.553373739999999
1514371320, 15671.7, 15695, 15695, 15681.48, 4.90829246
1514371260, 15695, 15695.01, 15695.01, 15695.01, 1.3468653
1514371200, 15649.45, 15695.01, 15649.46, 15695.01, 6.584296009999998
1514371140, 15601, 15649.46, 15601, 15649.46, 6.76378788
1514371080, 15601, 15696.58, 15696.58, 15601.02, 4.131570059999999
1514371020, 15666.99, 15749.87, 15667, 15696.57, 8.10182655
1514370960, 15666.99, 15667, 15666.99, 15667, 2.73046589
1514370900, 15556.45, 15698.98, 15556.45, 15667, 9.772352139999999
1514370840, 15550, 15556.45, 15556.45, 15556.45, 7.3486230599999995
1514370780, 15550, 15567.99, 15560.65, 15556.45, 3.7358070000000008
1514370720, 15555.32, 15585.65, 15585.64, 15560.65, 5.451619469999999
1514370660, 15570.43, 15643.88, 15570.43, 15621.6, 11.42735017
1514370600, 15550.02, 15565.01, 15565.01, 15550.02, 9.23814364
1514370540, 15565.01, 15601.01, 15601.01, 15565.02, 11.96437638
1514370480, 15601, 15621.01, 15621, 15601.01, 9.93538489
1514370420, 15621, 15621.01, 15621.01, 15621, 0.18346515
1514370360, 15681.44, 15689.42, 15681.45, 15689.41, 4.4623563100000005
1514370300, 15649, 15681.45, 15649, 15681.45, 7.361061749999999
1514370240, 15649, 15649.01, 15649.01, 15649.01, 9.952481620000002
1514370180, 15649, 15770, 15770, 15649.01, 7.807302200000001
1514370120, 15770, 15800.02, 15800.02, 15770, 6.707651200000002
1514370060, 15800, 15837.23, 15837.23, 15800.02, 1.27882451
1514370000, 15839, 15862.23, 15862.23, 15839, 0.6544428800000002
1514369940, 15862.22, 15862.23, 15862.23, 15862.23, 1.3753117
1514369880, 15862.22, 15874.46, 15874.46, 15862.23, 0.6448076500000002
1514369820, 15834.53, 15879.78, 15834.53, 15874.46, 3.2722287499999987
1514369760, 15834.54, 15850.01, 15850.01, 15834.54, 2.0371477099999993
1514369700, 15850, 15883.01, 15883.01, 15850.01, 7.100988159999996
1514369640, 15883, 15900, 15883.01, 15883, 4.919073369999999
1514369580, 15860.01, 15879.74, 15860.01, 15879.74, 4.652940629999998
1514369520, 15860.01, 15876.31, 15870.01, 15860.02, 3.3247712000000003
1514369460, 15883.01, 15933.68, 15933.68, 15883.02, 2.50410643
1514369400, 15929.89, 15950.01, 15950, 15933.67, 2.8298429100000004
1514369340, 15950, 15950.01, 15950.01, 15950.01, 0.53162624
1514369280, 15950, 15950.01, 15950, 15950.01, 1.3578062400000002
1514369220, 15950, 15982, 15982, 15950.01, 4.52233553
1514369160, 15982, 15982.56, 15982.55, 15982, 2.0057645799999997
1514369100, 15958.67, 15982.56, 15958.67, 15982.55, 2.1395956599999995
1514369040, 15958.67, 15958.68, 15958.68, 15958.67, 0.5080029300000001
1514368980, 15955.48, 15985.96, 15977.15, 15960.02, 18.562245130000008
1514368920, 15915.02, 15976.98, 15915.03, 15936.72, 7.166785329999997
1514368860, 15890, 15915.04, 15890.01, 15915.02, 1.7668749300000006
1514368800, 15890, 15890.01, 15890.01, 15890.01, 0.59379684
1514368740, 15890, 15897.56, 15897.56, 15890, 1.56845325
1514368680, 15897.55, 15897.6, 15897.59, 15897.56, 1.1628826199999998
1514368620, 15897.59, 15900.01, 15900.01, 15897.6, 2.01509946
1514368560, 15900, 15907.57, 15900.01, 15900.03, 1.9244858599999999
1514368500, 15900, 15924.67, 15924.67, 15900, 1.87626822
1514368440, 15893.99, 15929.96, 15894, 15924.67, 4.258186559999998
1514368380, 15834, 15894, 15834.01, 15894, 16.870692320000003
1514368320, 15834, 15838.03, 15838.03, 15834.01, 0.9800840200000003
1514368260, 15838.02, 15850.01, 15850.01, 15838.03, 7.362063919999995
1514368200, 15850, 15850.01, 15850, 15850.01, 0.5799546600000001
1514368140, 15850, 15850.01, 15850, 15850.01, 0.45607842000000015
1514368080, 15850, 15850.01, 15850.01, 15850.01, 0.39886436999999997
1514368020, 15850, 15850.01, 15850.01, 15850.01, 1.67243541
1514367960, 15850, 15852.51, 15852.51, 15850, 3.539946939999999
1514367900, 15852.5, 15869.52, 15869.51, 15852.51, 3.741012419999999
1514367840, 15869.61, 15893.52, 15893.52, 15869.61, 1.7140550300000001
1514367780, 15852.51, 15899.52, 15852.51, 15893.52, 4.073290870000001
1514367720, 15852.5, 15901.85, 15901.85, 15852.5, 4.96321631
1514367660, 15910.08, 15932.19, 15932.19, 15912.01, 2.0880072700000003
1514367600, 15860, 15941.83, 15860, 15939, 8.29375429
1514367540, 15823, 15861.15, 15827, 15860, 9.717127019999998
1514367480, 15830, 15876.01, 15876.01, 15830, 7.256521579999997
1514367420, 15876, 15914.04, 15914.04, 15876, 12.235443869999996
1514367360, 15914.03, 15914.04, 15914.04, 15914.04, 2.602155579999997
1514367300, 15902.1, 15914.04, 15902.11, 15914.04, 5.246826669999997
1514367240, 15902.1, 15902.11, 15902.1, 15902.1, 2.7888587299999994
1514367180, 15901.01, 15921.01, 15921, 15902.11, 8.500401599999996
1514367120, 15921, 16009.9, 16009.9, 15921, 12.915051679999998
1514367060, 16009.9, 16011.01, 16011.01, 16009.9, 5.962452189999997
1514367000, 16011, 16012.46, 16012.45, 16011.01, 1.9837975900000002
1514366940, 16015, 16050.04, 16050.04, 16015, 6.090778849999998
1514366880, 16037, 16077.36, 16077.36, 16050.04, 2.1398103099999997
1514366820, 16077.35, 16091.37, 16091.37, 16077.35, 2.23092809
1514366760, 16091.37, 16100.01, 16100.01, 16091.37, 4.57477684
1514366700, 16100, 16133.05, 16133.04, 16100.01, 3.7596227799999986
1514366640, 16133.04, 16168.49, 16168.48, 16133.04, 3.3314146899999995
1514366580, 16167, 16172.52, 16172.52, 16167, 2.92637448
1514366520, 16183.27, 16191, 16191, 16183.27, 1.24576263
1514366460, 16190.99, 16191, 16191, 16190.99, 0.8676233200000001
1514366400, 16190, 16191, 16190, 16191, 0.6088786599999999
1514366340, 16190, 16200.01, 16200.01, 16190.01, 3.4514837700000007
1514366280, 16200, 16211.33, 16211.33, 16200.01, 1.0669718300000002
1514366220, 16207.66, 16247.93, 16247.92, 16207.66, 0.68402776
1514366160, 16233.18, 16247.94, 16233.18, 16247.93, 2.1977627799999997
1514366100, 16207.51, 16250, 16207.52, 16233.19, 2.05375996
1514366040, 16195.23, 16207.51, 16195.23, 16207.51, 1.01698693
1514365980, 16195.23, 16195.24, 16195.24, 16195.24, 0.8051846299999998
1514365920, 16194.79, 16221.76, 16194.79, 16195.24, 1.2030759599999998
1514365860, 16194.78, 16194.79, 16194.79, 16194.78, 1.0677985300000001
1514365800, 16173, 16194.81, 16173, 16194.78, 2.79266775
1514365740, 16171.98, 16171.99, 16171.98, 16171.98, 1.00584667
1514365680, 16155.92, 16172, 16155.92, 16171.98, 0.8008979
1514365620, 16155.93, 16155.93, 16155.93, 16155.93, 0.6556177200000001
1514365560, 16155.92, 16173.43, 16173.42, 16155.92, 3.8404546199999996
1514365500, 16155.93, 16173.43, 16155.93, 16173.43, 2.87741739
1514365440, 16155.92, 16155.93, 16155.93, 16155.93, 1.39009179
1514365380, 16155.92, 16155.93, 16155.93, 16155.93, 3.0808677199999996
1514365320, 16116.99, 16155.93, 16116.99, 16155.93, 6.305586979999999
1514365260, 16115.99, 16116.99, 16115.99, 16116.99, 1.4086425500000002
1514365200, 16115.99, 16116, 16116, 16116, 1.22969
1514365140, 16100.55, 16133.15, 16133.14, 16100.55, 3.02847122
1514365080, 16133.14, 16166.01, 16166.01, 16133.14, 1.5631327599999996
1514365020, 16166.02, 16166.03, 16166.03, 16166.02, 1.9380992599999998
1514364960, 16166.02, 16185.01, 16185.01, 16166.02, 9.791617359999998
1514364900, 16185, 16211.05, 16211.05, 16185, 4.487762699999999
1514364840, 16211.05, 16211.05, 16211.05, 16211.05, 0.20527848999999998
1514364780, 16211.04, 16211.05, 16211.05, 16211.05, 1.1585954800000002
1514364720, 16211.04, 16211.05, 16211.05, 16211.05, 0.56743628
1514364660, 16210, 16250, 16250, 16211.05, 1.30212121
1514364600, 16275, 16279.01, 16279, 16275, 0.8822685699999999
1514364540, 16279, 16280.01, 16280.01, 16279, 2.5742701100000005
1514364480, 16280, 16280.01, 16280.01, 16280, 0.5071578400000001
1514364420, 16280, 16280.01, 16280, 16280, 1.5105259900000003
1514364360, 16280, 16280.01, 16280, 16280.01, 0.9295916800000001
1514364300, 16280, 16280.8, 16280.8, 16280.01, 0.21356008
1514364240, 16280.79, 16290, 16290, 16280.79, 2.08139268
1514364180, 16280.79, 16280.8, 16280.8, 16280.8, 0.8374751100000002
1514364120, 16258.25, 16278, 16258.25, 16278, 1.41221496
1514364060, 16258.24, 16258.25, 16258.25, 16258.25, 2.1673705000000005
1514364000, 16258.24, 16258.25, 16258.24, 16258.24, 0.70224097
1514363940, 16249.79, 16261, 16249.79, 16258.25, 0.57265299
1514363880, 16249.78, 16249.79, 16249.79, 16249.79, 0.46581279
1514363820, 16249.78, 16249.79, 16249.79, 16249.78, 4.26094292
1514363760, 16240.99, 16249.79, 16240.99, 16249.79, 1.5673103600000002
1514363700, 16240.8, 16250.01, 16250.01, 16240.99, 2.0264109
1514363640, 16250, 16290.5, 16290.5, 16250, 7.683054589999999
1514363580, 16290.51, 16300, 16299.99, 16290.51, 2.15569516
1514363520, 16299.99, 16300, 16300, 16300, 4.24525925
1514363460, 16299.99, 16300, 16299.99, 16300, 7.31177285
1514363400, 16294.17, 16300, 16294.17, 16299.99, 3.74477274
1514363340, 16294.06, 16310.99, 16294.06, 16294.17, 6.029684999999999
1514363280, 16290.51, 16318.49, 16290.51, 16294.06, 3.21884734
1514363220, 16290.5, 16300.63, 16290.51, 16290.51, 3.0855040700000007
1514363160, 16270.95, 16318.7, 16270.95, 16290.5, 11.00882949
1514363100, 16269.99, 16270.95, 16270, 16270.94, 2.9497066900000006
1514363040, 16250, 16251, 16250, 16250.99, 4.755056140000001
1514362980, 16244.8, 16255, 16244.8, 16250, 6.15168068
1514362920, 16244.79, 16244.8, 16244.8, 16244.8, 3.04545841
1514362860, 16244.79, 16244.8, 16244.8, 16244.8, 3.2425069599999996
1514362800, 16209.99, 16258.65, 16209.99, 16212.59, 12.753307409999998
1514362740, 16166.02, 16216.03, 16166.02, 16209.99, 3.5890510399999997
1514362680, 16166, 16166.02, 16166, 16166.02, 1.8907719100000002
1514362620, 16166.01, 16166.01, 16166.01, 16166.01, 1.35080348
1514362560, 16166, 16166.01, 16166, 16166.01, 3.1077685099999997
1514362500, 16166, 16180, 16180, 16166, 1.92641028
1514362440, 16180, 16190.01, 16190.01, 16180, 1.6030470700000001
1514362380, 16190, 16195.83, 16195.83, 16190.01, 1.1038100899999999
1514362320, 16195.82, 16195.83, 16195.83, 16195.82, 0.9339103999999999
1514362260, 16193.98, 16230.01, 16230.01, 16193.98, 1.6212711499999999
1514362200, 16230.01, 16230.01, 16230.01, 16230.01, 2.4226991700000005
1514362140, 16230, 16232.77, 16232.77, 16230, 8.24882262
1514362080, 16232.76, 16232.77, 16232.76, 16232.77, 1.15478021
1514362020, 16232.76, 16232.77, 16232.77, 16232.77, 1.9485857000000002
1514361960, 16210, 16232.78, 16210.11, 16232.77, 0.79122834
1514361900, 16210.11, 16272.02, 16272.01, 16210.11, 4.48824493
1514361840, 16270.99, 16272.02, 16270.99, 16272.02, 1.07627647
1514361780, 16270.99, 16271, 16271, 16271, 2.4136405800000005
1514361720, 16270.99, 16271, 16271, 16271, 1.1332252800000002
1514361660, 16264.99, 16271, 16265, 16270.99, 2.40814561
1514361600, 16249.99, 16265, 16249.99, 16265, 3.1283185099999997
1514361540, 16240, 16250, 16240, 16250, 1.3773371500000002
1514361480, 16239.93, 16240, 16239.93, 16240, 2.14245162
1514361420, 16231.88, 16244.73, 16231.88, 16239.94, 1.35175324
1514361360, 16231.87, 16237.01, 16237.01, 16231.87, 5.304999509999999
1514361300, 16231.88, 16243.32, 16238.99, 16237.01, 1.53037246
1514361240, 16238.99, 16244.73, 16239, 16240, 1.1008107500000002
1514361180, 16199.63, 16239, 16199.63, 16239, 4.2626105600000015
1514361120, 16182.75, 16199.66, 16182.75, 16199.63, 6.92327294
1514361060, 16168, 16198, 16174.71, 16182.9, 4.92908331
1514361000, 16148.06, 16169.49, 16162.45, 16167.99, 1.5919746199999998
1514360940, 16129.99, 16169.48, 16130, 16159.99, 3.7311524799999995
1514360880, 16110.03, 16130, 16110.04, 16130, 2.97089071
1514360820, 16105, 16148.74, 16148.74, 16105, 2.69667895
1514360760, 16129.18, 16148.75, 16129.18, 16148.74, 4.1248808499999985
1514360700, 16129.18, 16129.19, 16129.18, 16129.19, 6.46121498
1514360640, 16132.74, 16162.01, 16162.01, 16132.74, 2.7191283900000003
1514360580, 16162, 16173.99, 16173.99, 16162, 3.7790623200000004
1514360520, 16145.97, 16170, 16145.97, 16170, 16.22961073
1514360460, 16142, 16150.01, 16150.01, 16145.96, 0.7604398699999999
1514360400, 16133.16, 16187.01, 16187.01, 16133.16, 2.06013955
1514360340, 16174.7, 16220.01, 16220.01, 16187.01, 1.32521558
1514360280, 16220, 16235.84, 16220.36, 16220.01, 2.54619876
1514360220, 16174.71, 16220.36, 16174.71, 16216.36, 15.997832389999996
1514360160, 16174.7, 16174.71, 16174.7, 16174.71, 3.0062551199999996
1514360100, 16115.71, 16174.83, 16115.71, 16174.71, 7.26696562
1514360040, 16115.71, 16140.01, 16140, 16115.71, 8.50065967
1514359980, 16156, 16200.01, 16200, 16156, 3.72440271
1514359920, 16200, 16220, 16220, 16200, 6.5466870199999985
1514359860, 16220, 16239.69, 16239.69, 16220, 2.80002983
1514359800, 16239.68, 16253.01, 16253.01, 16239.69, 0.6635677200000001
1514359740, 16253, 16283.9, 16283.9, 16253, 4.204940260000001
1514359680, 16283.9, 16329.88, 16329.88, 16283.9, 25.14262567
1514359620, 16329.87, 16329.88, 16329.88, 16329.88, 2.9454460200000003
1514359560, 16329.87, 16329.88, 16329.87, 16329.87, 3.48601089
1514359500, 16283.91, 16329.99, 16283.91, 16329.87, 9.17548603
1514359440, 16283.9, 16283.91, 16283.9, 16283.91, 4.21674622
1514359380, 16278.65, 16283.91, 16278.65, 16283.91, 7.618867309999999
1514359320, 16278.64, 16278.65, 16278.65, 16278.65, 0.7616868
1514359260, 16278.64, 16278.65, 16278.65, 16278.64, 1.2444013
1514359200, 16278.64, 16278.65, 16278.64, 16278.64, 1.38066647
1514359140, 16278.64, 16283.91, 16283.9, 16278.65, 4.650755439999998
1514359080, 16283.9, 16283.91, 16283.9, 16283.91, 0.9310187099999998
1514359020, 16283.9, 16285.63, 16285.62, 16283.91, 2.64083284
1514358960, 16285.62, 16286.01, 16286.01, 16285.62, 3.04657607
1514358900, 16286, 16336.78, 16336.78, 16286, 2.6384138900000003
1514358840, 16336.77, 16380.01, 16380, 16336.77, 2.5016792399999996
1514358780, 16383.02, 16439.01, 16439.01, 16383.02, 9.470127309999997
1514358720, 16439, 16442.87, 16442.87, 16439, 2.6731479899999986
1514358660, 16442.86, 16442.87, 16442.87, 16442.86, 1.9766260200000003
1514358600, 16430, 16442.87, 16430, 16442.87, 3.1575146999999997
1514358540, 16426.17, 16430, 16426.17, 16430, 0.63020472
1514358480, 16425, 16426.17, 16425, 16426.17, 1.5916902400000004
1514358420, 16423.99, 16423.99, 16423.99, 16423.99, 0.12375910000000001
1514358360, 16420.82, 16422, 16420.82, 16422, 1.2167643
1514358300, 16404.99, 16420.82, 16405, 16420.81, 4.49511703
1514358240, 16404.99, 16405, 16404.99, 16405, 1.2186063900000002
1514358180, 16404.99, 16405, 16405, 16405, 3.15278489
1514358120, 16403.83, 16404.49, 16403.83, 16404.49, 0.58890652
1514358060, 16399.99, 16403.84, 16400, 16403.84, 1.3329086099999998
1514358000, 16399.99, 16400, 16400, 16399.99, 1.77786243
1514357940, 16385.7, 16400, 16385.7, 16400, 4.452749720000001
1514357880, 16380, 16401.09, 16401.09, 16385.71, 2.3097974999999997
1514357820, 16400.69, 16408, 16408, 16401.09, 0.55443697
1514357760, 16365, 16408, 16365, 16408, 10.010764810000001
1514357700, 16375, 16407.75, 16407.75, 16375.01, 0.81595575
1514357640, 16400, 16407.89, 16407.88, 16400, 1.4840373899999997
1514357580, 16407.88, 16408, 16407.99, 16407.88, 2.1304423299999997
1514357520, 16407.86, 16408, 16407.86, 16408, 2.9316595199999993
1514357460, 16407.68, 16407.87, 16407.68, 16407.86, 2.22499621
1514357400, 16407.67, 16407.68, 16407.68, 16407.68, 1.54365994
1514357340, 16400.7, 16407.68, 16400.71, 16407.68, 2.5362978199999993
1514357280, 16400.7, 16400.71, 16400.71, 16400.7, 1.06783867
1514357220, 16400, 16400.71, 16400, 16400.71, 2.39806578
1514357160, 16400, 16400.01, 16400, 16400.01, 5.104536
1514357100, 16400, 16425.02, 16425.01, 16400, 4.33072766
1514357040, 16425, 16430.01, 16430.01, 16425.02, 1.23403162
1514356980, 16430, 16433.91, 16433.9, 16430.01, 3.87352213
1514356920, 16433.9, 16438, 16438, 16433.9, 3.08743464
1514356860, 16437.99, 16441, 16441, 16437.99, 1.75132589
1514356800, 16435, 16441, 16435, 16441, 2.46294494
1514356740, 16434.99, 16439.9, 16439.9, 16435, 2.8817122999999993
1514356680, 16432.69, 16440, 16432.69, 16439.99, 3.1285849900000002
1514356620, 16400.7, 16432.69, 16400.71, 16432.69, 2.7144782899999997
1514356560, 16400.7, 16432.69, 16425.17, 16400.71, 2.1788212299999996
1514356500, 16401.58, 16442.91, 16442.91, 16409.65, 5.4249288700000005
1514356440, 16403, 16449.96, 16449.95, 16432.56, 2.2573113799999995
1514356380, 16411.8, 16480, 16480, 16449.96, 4.737785920000002
1514356320, 16480, 16484.61, 16484.61, 16480.01, 4.16585057
1514356260, 16484.6, 16484.61, 16484.61, 16484.61, 1.5041860799999998
1514356200, 16484, 16484.61, 16484, 16484.61, 4.422459150000001
1514356140, 16482.99, 16483.1, 16483, 16483.1, 4.88001873
1514356080, 16482.99, 16483, 16483, 16483, 1.40853496
1514356020, 16482.99, 16483, 16483, 16483, 4.26332947
1514355960, 16477.71, 16483, 16477.71, 16483, 6.24750948
1514355900, 16476.99, 16477.01, 16476.99, 16477, 2.58878557
1514355840, 16476.99, 16477, 16477, 16477, 1.13384972
1514355780, 16459.83, 16477, 16459.83, 16477, 6.091760559999999
1514355720, 16449.99, 16459, 16450, 16459, 3.0395520900000004
1514355660, 16449.99, 16455.02, 16455.02, 16449.99, 3.25214176
1514355600, 16455, 16457.1, 16457.09, 16455, 1.7750967800000002
1514355540, 16457.09, 16457.1, 16457.1, 16457.1, 1.08451268
1514355480, 16457.09, 16457.1, 16457.1, 16457.09, 1.89901711
1514355420, 16450, 16457.1, 16450, 16457.09, 1.36770195
1514355360, 16449.99, 16450, 16449.99, 16450, 1.8844545099999999
1514355300, 16449.99, 16450, 16450, 16450, 2.7988831999999997
1514355240, 16444.64, 16450, 16444.64, 16450, 6.64909749
1514355180, 16439.9, 16451, 16451, 16440, 2.38411214
1514355120, 16451, 16457.09, 16457.09, 16451, 1.40532597
1514355060, 16456.59, 16459.99, 16459.99, 16457.09, 4.140750050000001
1514355000, 16459.99, 16482.5, 16482.5, 16459.99, 6.46238218
1514354940, 16484.34, 16484.62, 16484.61, 16484.34, 3.20707192
1514354880, 16484.61, 16484.62, 16484.62, 16484.61, 2.41533988
1514354820, 16484.61, 16484.62, 16484.61, 16484.62, 1.38484718
1514354760, 16484.61, 16484.62, 16484.62, 16484.61, 2.78150443
1514354700, 16484.44, 16484.62, 16484.44, 16484.62, 4.311196969999999
1514354640, 16469.99, 16479, 16470, 16479, 3.8813063299999997
1514354580, 16469.88, 16470, 16469.89, 16470, 3.79920368
1514354520, 16448.09, 16469.89, 16448.1, 16469.89, 4.366243439999998
1514354460, 16439.99, 16448.1, 16440, 16448.1, 4.740095639999998
1514354400, 16439.99, 16440, 16439.99, 16440, 2.2744117499999996
1514354340, 16410, 16440, 16410, 16439.99, 3.9593173900000007
1514354280, 16409.4, 16409.99, 16409.41, 16409.99, 1.76576179
1514354220, 16405, 16409.41, 16405, 16409.4, 6.19617452
1514354160, 16390.09, 16405, 16390.1, 16405, 6.737728390000001
1514354100, 16390.09, 16390.1, 16390.1, 16390.1, 7.45432418
1514354040, 16390.09, 16390.1, 16390.1, 16390.1, 4.77104672
1514353980, 16390, 16391.74, 16390, 16390.1, 3.9748944699999997
1514353920, 16382.44, 16405.01, 16405, 16391.73, 2.68152637
1514353860, 16405, 16411, 16411, 16405, 6.25339916
1514353800, 16410.88, 16411, 16410.88, 16411, 3.31685542
1514353740, 16395.79, 16410, 16395.8, 16409.99, 3.38836995
1514353680, 16359.99, 16395.8, 16360, 16395.79, 5.832047359999999
1514353620, 16358.99, 16360, 16358.99, 16360, 2.84883299
1514353560, 16358.99, 16359, 16358.99, 16358.99, 2.4830922199999996
1514353500, 16350, 16359, 16358.99, 16350, 2.1762743200000005
1514353440, 16358.99, 16359, 16359, 16358.99, 1.43401245
1514353380, 16330, 16359, 16330, 16358.99, 5.271495270000001
1514353320, 16310.99, 16330, 16311, 16330, 3.1727494700000003
1514353260, 16310, 16311, 16310.01, 16311, 3.76263753
1514353200, 16310, 16310.99, 16310.99, 16310, 4.160942100000001
1514353140, 16310.99, 16340.01, 16340.01, 16311, 5.048273190000001
1514353080, 16340, 16350.01, 16350.01, 16340, 2.91472538
1514353020, 16350, 16350.01, 16350, 16350.01, 5.8973643099999995
1514352960, 16352.39, 16370.01, 16370.01, 16352.39, 3.7689126300000004
1514352900, 16370, 16370.72, 16370.71, 16370, 13.010732569999998
1514352840, 16368.35, 16370.72, 16368.35, 16370.71, 1.6941983600000001
1514352780, 16356.99, 16370.72, 16357, 16370.72, 3.475335079999999
1514352720, 16337.55, 16350, 16337.56, 16350, 2.815431410000001
1514352660, 16337.55, 16337.56, 16337.56, 16337.56, 5.281938450000001
1514352600, 16337.55, 16337.56, 16337.56, 16337.56, 2.8363380699999996
1514352540, 16337.55, 16337.56, 16337.56, 16337.56, 2.43096598
1514352480, 16317.44, 16350, 16317.44, 16337.56, 2.6243056600000005
1514352420, 16310, 16320.01, 16320.01, 16317.45, 2.3316373699999997
1514352360, 16305.03, 16325.14, 16325.13, 16305.03, 7.32033912
1514352300, 16320, 16340.01, 16340, 16338.03, 4.39428545
1514352240, 16329.99, 16342.73, 16329.99, 16340, 6.694111779999999
1514352180, 16299.98, 16330, 16299.98, 16330, 7.576280370000001
1514352120, 16299.98, 16300, 16299.99, 16299.99, 1.10832629
1514352060, 16299.99, 16300, 16300, 16299.99, 2.2592828799999998
1514352000, 16299.97, 16300, 16299.97, 16300, 2.7164369300000004
1514351940, 16289.73, 16299.98, 16289.73, 16299.97, 1.6369542599999998
1514351880, 16278.75, 16289.82, 16289.82, 16289.73, 4.201315599999999
1514351820, 16278.75, 16299.98, 16278.76, 16278.81, 2.7110285599999995
1514351760, 16277, 16345.02, 16345.02, 16278.76, 6.40716003
1514351700, 16275, 16363.06, 16278.01, 16345.02, 6.76072156
1514351640, 16278, 16305.01, 16305, 16278, 4.874989309999998
1514351580, 16301.01, 16350.01, 16350.01, 16305.63, 5.71951134
1514351520, 16350, 16369, 16369, 16350, 3.9611184
1514351460, 16369, 16414.13, 16414.12, 16369, 2.52141274
1514351400, 16414.12, 16414.13, 16414.13, 16414.12, 5.583040580000001
1514351340, 16400, 16429.95, 16425, 16414.13, 6.288254639999999
1514351280, 16408.36, 16425, 16408.36, 16425, 2.63657435
1514351220, 16399.99, 16411.99, 16399.99, 16408.36, 6.566094350000001
1514351160, 16369.99, 16400, 16369.99, 16400, 6.623735699999998
1514351100, 16364, 16370, 16364, 16370, 4.64054952
1514351040, 16363.99, 16400, 16400, 16364, 2.6090881899999996
1514350980, 16345.05, 16400, 16345.06, 16400, 8.8960265
1514350920, 16340, 16373.86, 16373.86, 16345.06, 4.0165982399999995
1514350860, 16373.85, 16373.86, 16373.86, 16373.85, 2.1104742
1514350800, 16350, 16383.89, 16383.88, 16373.86, 3.0126855800000008
1514350740, 16344, 16400, 16391.99, 16383.87, 15.101745869999997
1514350680, 16379.03, 16474.74, 16474.74, 16392, 6.4257148599999985
1514350620, 16462.28, 16474.74, 16462.29, 16474.74, 4.919562109999999
1514350560, 16459.06, 16462.29, 16459.06, 16462.28, 2.75812356
1514350500, 16450, 16490, 16488.08, 16472.28, 8.37664746
1514350440, 16479.99, 16488.08, 16480, 16488.07, 17.72560613
1514350380, 16469.78, 16480, 16469.78, 16479.99, 11.69220095
1514350320, 16439.99, 16469.78, 16439.99, 16469.77, 18.12593046
1514350260, 16427.2, 16440, 16427.2, 16440, 11.12275795
1514350200, 16418.16, 16460.01, 16460.01, 16427.19, 9.52458301
1514350140, 16460, 16469.05, 16469.05, 16460, 12.599046480000004
1514350080, 16449.99, 16470, 16449.99, 16469.05, 10.25124492
1514350020, 16437.9, 16449.09, 16437.9, 16449.08, 5.18211722
1514349960, 16418.39, 16440.87, 16418.39, 16437.91, 8.02800594
1514349900, 16387.5, 16419, 16397, 16419, 5.787399390000002
